transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,is_outlier,total_amount
T83415,2025-02-30,C4058,smartphone,3.0,177.97323336522163,credit card,failed,False,533.9197000956649
T83416,2025-02-30,C1214,headphones,1.0,614.1315901212866,paypal,completed,False,614.1315901212866
T83418,2023-13-01,C2872,smartphone,9.0,247.06,credit card,completed,False,2223.54
T83423,2023-13-01,C882,tablet,5.0,196.63637448266857,credit card,failed,False,983.1818724133428
T83429,2023-13-01,C639,smartphone,3.0,535.9208443703158,credit card,unknown,False,1607.7625331109473
T83440,2025-02-30,C4993,laptop,1.0,919.35,paypal,pending,False,919.35
T83444,2023-13-01,C2296,headphones,9.0,358.6825303351758,cash,completed,False,3228.142773016582
T83448,2025-02-30,C465,tablet,4.0,283.46613348942515,cash,unknown,False,1133.8645339577006
T83454,2025-02-30,C4470,smartphone,5.0,613.4422328660017,credit card,failed,False,3067.2111643300086
T83470,2025-02-30,C571,smartphone,1.0,889.3220397210459,paypal,failed,False,889.3220397210459
T83479,2020-12-20,C1183,laptop,4.0,879.3759304749559,credit card,completed,False,3517.5037218998236
T83482,2025-02-30,C3796,headphones,6.0,650.4765375780574,credit card,failed,False,3902.8592254683444
T83501,2023-13-01,C004,smartphone,10.0,593.6944125922198,paypal,unknown,False,5936.9441259221985
T83509,2025-02-30,C870,smartphone,8.0,99.9840469088816,credit card,unknown,False,799.8723752710528
T83511,2025-02-30,C4356,laptop,1.0,176.04352278307476,paypal,completed,False,176.04352278307476
T83520,2025-02-30,C4586,smartphone,2.0,212.1582365476197,paypal,unknown,False,424.3164730952394
T83537,2022-11-25,C1500,smartphone,8.0,148.3675832883281,credit card,pending,False,1186.9406663066247
T83539,2020-04-04,C1403,headphones,8.0,832.42,paypal,completed,False,6659.36
T83545,2025-02-30,C1654,smartphone,7.0,63.89066508316989,credit card,completed,False,447.23465558218925
T83546,2020-04-24,C4568,smartphone,8.0,553.2283190757324,paypal,pending,False,4425.826552605859
T83548,2025-02-30,C3414,headphones,6.0,277.610060182364,credit card,pending,False,1665.660361094184
T83556,2025-02-30,C3761,headphones,9.0,210.4360220874721,paypal,completed,False,1893.924198787249
T83585,2023-13-01,C1694,smartphone,4.0,114.01686229148652,paypal,completed,False,456.0674491659461
T83589,2023-13-01,C996,tablet,1.0,834.5327667088953,paypal,unknown,False,834.5327667088953
T83601,2020-06-13,C4450,headphones,10.0,267.9595706936485,cash,failed,False,2679.595706936485
T83608,2025-02-30,C4764,tablet,7.0,570.5576975970384,paypal,completed,False,3993.903883179269
T83609,2022-05-29,C3015,tablet,4.0,386.09989687337327,cash,completed,False,1544.399587493493
T83613,2022-05-30,C3843,laptop,7.0,586.4699465617329,credit card,completed,False,4105.28962593213
T83614,2023-13-01,C1535,coffee machine,10.0,59.87573269677296,credit card,unknown,False,598.7573269677296
T83615,2025-02-30,C1005,laptop,1.0,52.92016606973152,paypal,completed,False,52.92016606973152
T83625,2025-02-30,C573,headphones,7.0,60.536336842138624,credit card,pending,False,423.7543578949704
T83635,2025-02-30,C1556,headphones,1.0,887.6680631218107,credit card,pending,False,887.6680631218107
T83638,2022-04-20,C3156,smartphone,9.0,879.36,credit card,pending,False,7914.24
T83650,2023-07-29,C2058,smartphone,5.0,566.1399266841345,paypal,pending,False,2830.6996334206724
T83668,2023-09-15,C3157,headphones,1.0,106.07017310845778,paypal,completed,False,106.07017310845778
T83672,2023-07-18,C2609,smartphone,5.0,209.12,paypal,completed,False,1045.6
T83678,2022-01-20,C1883,laptop,4.0,57.23697928374347,credit card,unknown,False,228.9479171349739
T83687,2023-13-01,C232,coffee machine,3.0,293.96,credit card,completed,False,881.8799999999999
T83691,2020-09-07,C4137,headphones,4.0,823.0481643540918,credit card,unknown,False,3292.192657416367
T83694,2023-13-01,C4618,coffee machine,1.0,363.8951284094448,credit card,completed,False,363.8951284094448
T83696,2023-13-01,C1823,laptop,6.0,162.60239911911071,cash,completed,False,975.6143947146643
T83714,2022-09-19,C1672,laptop,6.0,60.69,credit card,completed,False,364.14
T83730,2025-02-30,C4842,coffee machine,10.0,486.6242687729806,credit card,unknown,False,4866.242687729806
T83746,2023-13-01,C294,laptop,7.0,600.5863984232719,credit card,failed,False,4204.1047889629035
T83760,2024-09-15,C3831,headphones,10.0,456.6653939953098,paypal,failed,False,4566.6539399530975
T83762,2023-13-01,C737,smartphone,5.0,951.07,credit card,failed,False,4755.35
T83772,2025-02-30,C4847,laptop,2.0,204.92482395029788,paypal,completed,False,409.84964790059576
T83777,2023-13-01,C1192,tablet,3.0,453.00979604372446,credit card,completed,False,1359.0293881311734
T83789,2021-06-04,C4258,smartphone,3.0,55.22079466125764,credit card,pending,False,165.66238398377294
T83800,2021-11-30,C1183,tablet,4.0,487.93310596357,credit card,completed,False,1951.73242385428
T83806,2025-02-30,C3208,smartphone,10.0,969.8063199558512,paypal,pending,False,9698.063199558512
T83813,2025-02-30,C2865,tablet,7.0,743.7813248539424,paypal,completed,False,5206.4692739775965
T83817,2023-13-01,C2855,smartphone,7.0,681.1258844480567,credit card,failed,False,4767.881191136397
T83828,2023-13-01,C4827,headphones,3.0,423.3361057971821,credit card,completed,False,1270.0083173915464
T83830,2023-13-01,C4765,tablet,8.0,404.46591170872057,cash,completed,False,3235.7272936697645
T83835,2025-02-30,C521,laptop,1.0,795.4020231624917,paypal,failed,False,795.4020231624917
T83840,2023-13-01,C4997,smartphone,8.0,787.3144417712408,credit card,completed,False,6298.5155341699265
T83842,2023-13-01,C2821,smartphone,10.0,842.00150094179,credit card,unknown,False,8420.0150094179
T83852,2024-07-31,C4606,tablet,4.0,705.7799097379046,credit card,completed,False,2823.1196389516185
T83854,2024-08-03,C078,laptop,2.0,367.2515259560158,credit card,completed,False,734.5030519120317
T83872,2025-02-30,C127,headphones,6.0,659.2436366938292,paypal,pending,False,3955.4618201629755
T83874,2023-13-01,C1034,coffee machine,9.0,96.4938207015731,credit card,completed,False,868.4443863141579
T83895,2020-01-31,C1240,smartphone,5.0,591.0330464284491,paypal,completed,False,2955.1652321422453
T83899,2023-13-01,C3712,coffee machine,8.0,56.09222854481959,cash,completed,False,448.7378283585567
T83901,2021-03-22,C4610,tablet,4.0,342.2641910829269,paypal,completed,False,1369.0567643317077
T83908,2020-01-15,C249,tablet,7.0,91.51548610312352,cash,unknown,False,640.6084027218646
T83910,2025-02-30,C3254,laptop,8.0,632.2809377840364,credit card,failed,False,5058.247502272291
T83915,2025-02-30,C3640,laptop,4.0,709.3497154265209,paypal,completed,False,2837.3988617060836
T83917,2022-06-11,C1406,coffee machine,6.0,341.2615107831246,paypal,failed,False,2047.5690646987478
T83931,2020-12-26,C2719,smartphone,4.0,979.8389055343872,credit card,completed,False,3919.355622137549
T83953,2025-02-30,C3977,coffee machine,8.0,141.89519246251427,paypal,failed,False,1135.1615397001142
T83967,2025-02-30,C4950,coffee machine,3.0,495.0611463659063,credit card,pending,False,1485.183439097719
T83973,2025-02-30,C4829,tablet,1.0,93.02669319301629,credit card,pending,False,93.02669319301629
T83998,2023-13-01,C3303,tablet,7.0,190.02868639907263,paypal,completed,False,1330.2008047935083
T83999,2023-13-01,C1708,headphones,1.0,890.4282246100787,paypal,unknown,False,890.4282246100787
T84003,2025-02-30,C4415,tablet,9.0,216.24216131527484,paypal,unknown,False,1946.1794518374736
T84040,2023-13-01,C2320,smartphone,6.0,774.9031300607923,paypal,failed,False,4649.418780364754
T84048,2025-02-30,C3406,headphones,8.0,273.2351730378714,paypal,completed,False,2185.881384302971
T84054,2023-13-01,C4857,tablet,9.0,684.7302222431603,paypal,completed,False,6162.572000188442
T84055,2025-02-30,C4373,laptop,5.0,373.96080293147503,credit card,pending,False,1869.804014657375
T84060,2025-02-30,C4712,tablet,5.0,877.6858666084978,credit card,completed,False,4388.429333042489
T84064,2025-02-30,C4337,coffee machine,8.0,110.70048291383432,paypal,failed,False,885.6038633106746
T84072,2023-13-01,C3689,tablet,9.0,180.5568902722382,credit card,pending,False,1625.0120124501439
T84081,2023-13-01,C311,smartphone,10.0,51.97086248814611,credit card,failed,False,519.7086248814611
T84087,2025-02-30,C3974,coffee machine,2.0,381.8462883961792,paypal,pending,False,763.6925767923584
T84102,2023-13-01,C4743,coffee machine,4.0,57.5764754764305,credit card,completed,False,230.305901905722
T84120,2020-12-24,C2348,coffee machine,4.0,292.9589584154687,credit card,completed,False,1171.8358336618749
T84127,2025-02-30,C3322,headphones,9.0,958.065602241592,paypal,pending,False,8622.590420174329
T84129,2025-02-30,C3931,smartphone,1.0,382.92123470138233,credit card,completed,False,382.92123470138233
T84135,2025-02-30,C2725,laptop,4.0,388.7951962267727,paypal,completed,False,1555.1807849070908
T84143,2023-13-01,C3601,smartphone,1.0,269.8771896314789,credit card,pending,False,269.8771896314789
T84146,2023-13-01,C4042,laptop,3.0,760.4058440773408,credit card,completed,False,2281.2175322320227
T84158,2021-07-07,C3036,tablet,10.0,258.04,paypal,failed,False,2580.4
T84160,2025-01-02,C1245,smartphone,5.0,583.6586376193186,credit card,failed,False,2918.293188096593
T84164,2023-13-01,C285,tablet,7.0,580.5062725179043,paypal,failed,False,4063.5439076253306
T84168,2023-05-02,C1224,laptop,7.0,709.9512080232957,cash,unknown,False,4969.65845616307
T84170,2023-13-01,C4774,laptop,9.0,189.89821350854172,credit card,unknown,False,1709.0839215768754
T84171,2023-13-01,C179,laptop,7.0,458.2672218918457,credit card,pending,False,3207.87055324292
T84175,2025-02-30,C1745,tablet,1.0,961.517482318469,paypal,failed,False,961.517482318469
T84183,2024-03-17,C542,tablet,10.0,733.65,paypal,failed,False,7336.5
T84188,2023-12-16,C4850,tablet,1.0,265.717265225072,paypal,unknown,False,265.717265225072
T84194,2020-06-28,C3498,headphones,2.0,872.9116873331598,paypal,completed,False,1745.8233746663195
T84210,2023-10-16,C1575,tablet,5.0,606.7688054373727,paypal,completed,False,3033.844027186864
T84215,2024-10-01,C253,headphones,4.0,809.6,paypal,completed,False,3238.4
T84216,2023-10-12,C1755,headphones,3.0,101.6938908109554,credit card,completed,False,305.0816724328662
T84225,2023-13-01,C525,headphones,4.0,378.1711562373893,paypal,pending,False,1512.6846249495572
T84226,2025-02-30,C4200,headphones,8.0,820.3748987332649,credit card,failed,False,6562.999189866119
T84229,2025-02-30,C2048,coffee machine,10.0,118.58,cash,completed,False,1185.8
T84236,2023-13-01,C4950,laptop,2.0,154.47165315195878,paypal,pending,False,308.94330630391755
T84249,2025-02-30,C191,tablet,4.0,915.4541134898514,credit card,completed,False,3661.8164539594054
T84254,2025-02-30,C518,laptop,3.0,890.5145354792568,paypal,failed,False,2671.5436064377704
T84262,2025-02-30,C1374,headphones,5.0,473.4800647970551,cash,completed,False,2367.4003239852755
T84269,2023-13-01,C3926,smartphone,1.0,103.6815579152684,credit card,completed,False,103.6815579152684
T84273,2020-08-31,C3251,laptop,2.0,807.405071831343,credit card,completed,False,1614.810143662686
T84287,2023-13-01,C2880,laptop,9.0,840.2283959278258,credit card,completed,False,7562.055563350432
T84289,2023-04-12,C2970,coffee machine,5.0,482.49290896189785,paypal,completed,False,2412.4645448094893
T84292,2023-02-07,C1187,smartphone,7.0,469.4924464298293,paypal,pending,False,3286.447125008805
T84294,2023-13-01,C1677,laptop,5.0,259.56000015164227,paypal,unknown,False,1297.8000007582114
T84298,2020-06-05,C3780,headphones,1.0,802.9582476409479,credit card,completed,False,802.9582476409479
T84305,2023-13-01,C004,headphones,9.0,112.47212043387732,paypal,pending,False,1012.2490839048959
T84314,2025-02-30,C2126,laptop,8.0,739.8024860694021,cash,failed,False,5918.419888555217
T84323,2025-02-30,C283,tablet,3.0,379.5194936147991,paypal,unknown,False,1138.5584808443973
T84325,2023-13-01,C4399,laptop,5.0,688.3840344309324,paypal,failed,False,3441.920172154662
T84326,2020-03-26,C662,laptop,10.0,81.95327552431937,paypal,pending,False,819.5327552431936
T84331,2025-02-30,C2101,tablet,7.0,311.925211102089,credit card,completed,False,2183.476477714623
T84333,2020-04-26,C4618,tablet,9.0,414.6518114814232,credit card,completed,False,3731.8663033328085
T84337,2023-13-01,C2806,tablet,8.0,322.6471810667934,credit card,completed,False,2581.177448534347
T84338,2023-13-01,C243,headphones,2.0,756.6187079061093,paypal,completed,False,1513.2374158122186
T84339,2024-11-28,C4542,headphones,10.0,532.8888817700931,credit card,completed,False,5328.888817700931
T84344,2023-13-01,C930,coffee machine,6.0,438.0411287629138,paypal,completed,False,2628.2467725774827
T84388,2024-07-24,C159,laptop,2.0,770.1641030658102,paypal,completed,False,1540.3282061316204
T84390,2025-01-11,C2381,tablet,1.0,423.3940891120234,cash,completed,False,423.3940891120234
T84393,2023-13-01,C4177,coffee machine,1.0,391.6233262948441,paypal,completed,False,391.6233262948441
T84395,2023-13-01,C4117,headphones,6.0,377.612882054586,credit card,pending,False,2265.677292327516
T84398,2023-13-01,C2231,smartphone,4.0,678.12,credit card,pending,False,2712.48
T84421,2023-13-01,C4929,smartphone,7.0,452.4673001676047,credit card,completed,False,3167.271101173233
T84422,2025-02-30,C174,laptop,5.0,336.71316549653943,paypal,completed,False,1683.5658274826972
T84426,2025-02-30,C1165,headphones,5.0,690.6147599164514,credit card,completed,False,3453.073799582257
T84434,2023-09-18,C032,coffee machine,1.0,142.49,credit card,pending,False,142.49
T84445,2023-13-01,C1214,headphones,2.0,869.0100773627158,paypal,completed,False,1738.0201547254317
T84452,2023-13-01,C4836,smartphone,8.0,860.6329757767724,credit card,failed,False,6885.063806214179
T84454,2023-13-01,C2380,smartphone,2.0,272.19,paypal,unknown,False,544.38
T84462,2025-02-30,C3287,smartphone,6.0,516.2458836137681,credit card,pending,False,3097.475301682609
T84463,2023-09-07,C3025,smartphone,6.0,604.4037003289329,paypal,failed,False,3626.4222019735976
T84478,2024-07-20,C2914,tablet,7.0,510.15013167454686,paypal,completed,False,3571.0509217218278
T84480,2025-02-30,C3272,headphones,9.0,620.6610054994812,credit card,failed,False,5585.949049495332
T84481,2022-01-12,C2675,headphones,8.0,57.85333065896253,credit card,unknown,False,462.8266452717002
T84482,2025-02-30,C477,laptop,4.0,192.75928285510275,paypal,completed,False,771.037131420411
T84485,2025-02-30,C1117,coffee machine,10.0,433.60904439712056,paypal,failed,False,4336.090443971206
T84491,2025-02-30,C4003,laptop,2.0,204.2671507025367,credit card,completed,False,408.5343014050734
T84507,2025-02-30,C4410,laptop,9.0,842.2570729061163,paypal,pending,False,7580.313656155046
T84513,2020-05-01,C4170,headphones,9.0,206.13661417868516,credit card,completed,False,1855.2295276081666
T84517,2023-13-01,C4760,coffee machine,10.0,418.7988494787895,credit card,completed,False,4187.988494787895
T84520,2023-13-01,C3740,headphones,6.0,527.1425948640803,cash,completed,False,3162.8555691844813
T84537,2025-02-30,C4860,coffee machine,3.0,289.49,paypal,pending,False,868.47
T84538,2023-13-01,C3031,tablet,3.0,752.0977615808445,cash,completed,False,2256.2932847425336
T84545,2025-02-30,C4534,headphones,3.0,112.4064769455573,paypal,completed,False,337.2194308366719
T84548,2022-03-11,C2782,smartphone,6.0,487.7851445898306,paypal,failed,False,2926.7108675389836
T84551,2025-02-30,C2311,smartphone,9.0,108.8143871861347,paypal,failed,False,979.3294846752123
T84556,2023-13-01,C4038,tablet,5.0,789.3366637564277,paypal,completed,False,3946.6833187821385
T84566,2025-02-30,C4374,headphones,9.0,624.1748751148907,credit card,unknown,False,5617.573876034016
T84579,2025-02-30,C388,smartphone,3.0,824.2684477301158,cash,completed,False,2472.8053431903472
T84581,2025-02-30,C638,laptop,9.0,230.12510175607127,paypal,unknown,False,2071.1259158046414
T84585,2025-01-06,C3912,headphones,2.0,400.0884053690196,credit card,failed,False,800.1768107380392
T84590,2025-02-30,C218,laptop,10.0,346.0440879939118,paypal,completed,False,3460.4408799391176
T84597,2023-13-01,C3939,laptop,5.0,366.339863916375,paypal,pending,False,1831.699319581875
T84602,2022-08-25,C848,smartphone,4.0,582.1,credit card,unknown,False,2328.4
T84612,2022-04-13,C1802,smartphone,1.0,737.6698570373447,paypal,completed,False,737.6698570373447
T84613,2020-07-01,C3779,headphones,9.0,412.2870032390705,cash,completed,False,3710.5830291516345
T84629,2023-13-01,C133,tablet,8.0,523.3427210369248,paypal,unknown,False,4186.741768295398
T84631,2025-02-30,C2900,coffee machine,6.0,365.7277291620392,credit card,failed,False,2194.3663749722355
T84633,2023-13-01,C2790,laptop,5.0,102.67,paypal,completed,False,513.35
T84638,2023-13-01,C1521,laptop,1.0,720.7882679670212,paypal,pending,False,720.7882679670212
T84640,2023-13-01,C3632,smartphone,2.0,992.4521780669024,credit card,completed,False,1984.9043561338049
T84657,2023-13-01,C3063,tablet,7.0,995.4223618496536,credit card,completed,False,6967.956532947575
T84659,2021-07-09,C2828,tablet,4.0,700.5274463725798,paypal,pending,False,2802.109785490319
T84663,2021-03-31,C117,tablet,1.0,550.03,paypal,completed,False,550.03
T84665,2023-13-01,C3397,laptop,4.0,661.4542584141907,paypal,failed,False,2645.8170336567628
T84673,2020-05-04,C3471,tablet,2.0,57.33581237226872,paypal,failed,False,114.67162474453744
T84685,2025-02-30,C632,tablet,6.0,451.22,credit card,failed,False,2707.32
T84691,2025-02-30,C4590,headphones,7.0,736.1076057649528,paypal,completed,False,5152.75324035467
T84694,2025-02-30,C3627,headphones,4.0,817.7242121699637,paypal,completed,False,3270.896848679855
T84697,2021-06-30,C3137,smartphone,5.0,756.6399766370846,credit card,unknown,False,3783.199883185423
T84699,2025-02-30,C2817,smartphone,6.0,342.4048553630221,credit card,pending,False,2054.4291321781325
T84705,2025-02-30,C4305,coffee machine,4.0,247.04,paypal,unknown,False,988.16
T84708,2021-02-05,C3621,laptop,10.0,79.72018070842559,paypal,failed,False,797.2018070842558
T84738,2022-04-06,C828,tablet,6.0,756.6285392298521,cash,unknown,False,4539.771235379112
T84740,2020-10-07,C3641,laptop,1.0,242.00754420859528,credit card,completed,False,242.00754420859528
T84742,2025-02-30,C3895,tablet,8.0,226.4523371876332,paypal,unknown,False,1811.6186975010655
T84752,2023-12-22,C4910,coffee machine,3.0,331.4454311022047,paypal,completed,False,994.336293306614
T84753,2023-13-01,C1423,coffee machine,9.0,478.31,paypal,unknown,False,4304.79
T84756,2025-02-30,C502,tablet,5.0,281.2358584867301,credit card,unknown,False,1406.1792924336505
T84760,2023-13-01,C1668,laptop,2.0,650.7121962330644,credit card,completed,False,1301.424392466129
T90695,2023-13-01,C4748,laptop,1.0,367.9490542148036,paypal,unknown,False,367.9490542148036
T84770,2021-06-20,C2711,laptop,5.0,973.1429123984724,paypal,completed,False,4865.714561992362
T84775,2025-02-30,C1680,headphones,3.0,99.75252260516189,paypal,pending,False,299.2575678154857
T84776,2020-08-20,C3369,smartphone,10.0,813.5450698100161,paypal,completed,False,8135.450698100161
T84777,2023-13-01,C722,laptop,8.0,819.1106120244283,credit card,completed,False,6552.884896195426
T84781,2025-02-30,C723,headphones,4.0,288.4801671355549,credit card,completed,False,1153.9206685422196
T84800,2024-01-28,C2573,coffee machine,7.0,367.36174553903913,paypal,pending,False,2571.532218773274
T84801,2023-13-01,C1276,headphones,8.0,599.5380701344925,paypal,failed,False,4796.30456107594
T84803,2024-06-16,C4756,coffee machine,6.0,393.3521408821379,paypal,failed,False,2360.1128452928274
T84813,2025-02-30,C2294,laptop,4.0,210.94404128657607,credit card,pending,False,843.7761651463043
T84825,2023-13-01,C3999,tablet,7.0,674.0186533654122,cash,unknown,False,4718.130573557885
T84830,2021-07-20,C535,laptop,5.0,495.1181879332143,cash,failed,False,2475.5909396660713
T84842,2023-13-01,C1690,tablet,3.0,232.83846001989448,paypal,completed,False,698.5153800596835
T84847,2020-06-28,C2983,tablet,3.0,527.61,cash,failed,False,1582.83
T84853,2024-10-24,C3475,laptop,8.0,716.4113386346747,credit card,completed,False,5731.290709077398
T84854,2023-13-01,C1303,coffee machine,7.0,395.0770276112668,credit card,completed,False,2765.5391932788675
T84863,2025-02-30,C2817,headphones,3.0,66.21086506310009,paypal,failed,False,198.63259518930028
T84879,2023-13-01,C3393,smartphone,2.0,131.36917001264055,cash,completed,False,262.7383400252811
T84886,2023-13-01,C4868,coffee machine,9.0,270.10581572758724,credit card,unknown,False,2430.9523415482854
T84888,2023-13-01,C3038,smartphone,9.0,349.99103845715814,paypal,completed,False,3149.919346114423
T84892,2025-02-30,C2636,smartphone,8.0,222.9637052661614,paypal,completed,False,1783.7096421292913
T84897,2022-01-16,C3602,headphones,4.0,147.53267204289966,paypal,unknown,False,590.1306881715986
T84898,2023-02-27,C1098,tablet,10.0,430.6257924801703,credit card,pending,False,4306.257924801703
T84916,2025-02-30,C3752,headphones,10.0,213.78761236086868,credit card,completed,False,2137.8761236086866
T84918,2025-02-30,C1155,smartphone,10.0,621.2871704691003,credit card,failed,False,6212.871704691002
T84923,2023-13-01,C611,laptop,4.0,273.2182785016048,cash,completed,False,1092.8731140064192
T84924,2023-13-01,C1807,smartphone,5.0,846.3490240045426,paypal,pending,False,4231.745120022713
T84928,2025-02-30,C4431,tablet,10.0,877.86,credit card,failed,False,8778.6
T84931,2023-13-01,C2415,tablet,10.0,722.7685189595495,credit card,pending,False,7227.685189595495
T84933,2021-09-17,C3131,smartphone,5.0,518.4,paypal,completed,False,2592.0
T84935,2023-13-01,C4237,tablet,9.0,922.9696797909392,paypal,pending,False,8306.727118118451
T84937,2025-02-30,C2961,tablet,6.0,655.1336256338301,cash,pending,False,3930.801753802981
T84938,2025-02-30,C2542,headphones,10.0,318.8313778627934,cash,completed,False,3188.313778627934
T84940,2022-07-20,C2539,smartphone,7.0,152.09,paypal,unknown,False,1064.63
T84941,2021-08-24,C4137,coffee machine,2.0,333.97312429533304,paypal,completed,False,667.9462485906661
T84966,2021-05-24,C403,headphones,7.0,185.5595359981187,cash,pending,False,1298.9167519868308
T84969,2020-06-17,C1925,headphones,6.0,182.06389654782487,credit card,unknown,False,1092.383379286949
T84990,2021-04-09,C4520,laptop,3.0,509.68,cash,pending,False,1529.04
T84993,2021-03-20,C4860,smartphone,10.0,728.4031718177316,paypal,completed,False,7284.031718177316
T84995,2023-13-01,C2966,smartphone,1.0,258.06151551858443,paypal,unknown,False,258.06151551858443
T85009,2025-02-30,C2391,tablet,4.0,64.76070407094585,paypal,completed,False,259.0428162837834
T85011,2021-09-02,C2509,laptop,9.0,517.7833547319414,paypal,completed,False,4660.050192587472
T85022,2025-02-30,C1024,tablet,5.0,466.30071246952616,credit card,pending,False,2331.5035623476306
T85025,2023-13-01,C815,smartphone,9.0,448.83967467036257,credit card,unknown,False,4039.557072033263
T85035,2023-13-01,C3147,smartphone,10.0,612.975151489084,credit card,failed,False,6129.751514890841
T85040,2023-13-01,C4961,headphones,3.0,193.81776271387665,cash,failed,False,581.45328814163
T85046,2025-02-30,C4825,tablet,5.0,55.08952128178589,paypal,completed,False,275.44760640892946
T85051,2025-02-30,C2205,smartphone,5.0,75.35244996371495,credit card,completed,False,376.76224981857473
T85052,2025-02-30,C800,laptop,7.0,870.7581241691383,cash,failed,False,6095.306869183968
T85058,2023-13-01,C3941,coffee machine,1.0,372.04420005089,credit card,unknown,False,372.04420005089
T85063,2023-13-01,C4268,tablet,9.0,984.0034235058582,credit card,failed,False,8856.030811552724
T85065,2020-06-24,C2930,laptop,9.0,458.94400625017465,cash,completed,False,4130.496056251572
T85080,2024-05-04,C3030,laptop,7.0,706.6534076357134,paypal,completed,False,4946.573853449994
T85086,2023-13-01,C1824,headphones,1.0,645.0317321322336,credit card,completed,False,645.0317321322336
T85088,2025-02-30,C2588,tablet,10.0,653.51,paypal,completed,False,6535.1
T85103,2023-13-01,C4560,laptop,5.0,206.17181524514456,credit card,completed,False,1030.8590762257227
T85106,2025-02-30,C4312,smartphone,3.0,512.5653901754079,cash,completed,False,1537.6961705262236
T85107,2023-13-01,C2902,smartphone,2.0,60.29644009575151,credit card,failed,False,120.59288019150301
T85112,2025-02-30,C2363,tablet,10.0,896.145903349765,paypal,completed,False,8961.459033497651
T85113,2023-13-01,C3881,laptop,7.0,708.3108420304244,cash,pending,False,4958.175894212971
T85117,2025-02-30,C3152,smartphone,3.0,208.2419701764465,paypal,completed,False,624.7259105293394
T85120,2025-02-30,C4244,smartphone,9.0,614.3504293528682,cash,pending,False,5529.153864175814
T85124,2023-01-12,C3915,laptop,10.0,92.29828924146072,credit card,failed,False,922.9828924146072
T85131,2023-07-06,C3881,coffee machine,8.0,459.2240516566595,credit card,completed,False,3673.792413253276
T85134,2025-02-30,C1262,tablet,2.0,475.37052984418256,credit card,completed,False,950.7410596883651
T85141,2023-13-01,C787,smartphone,2.0,152.70929893937816,credit card,failed,False,305.4185978787563
T85143,2022-07-17,C4920,headphones,7.0,188.81045212019728,paypal,pending,False,1321.673164841381
T85150,2023-13-01,C3988,laptop,6.0,444.431424512403,credit card,completed,False,2666.588547074418
T85160,2023-13-01,C1878,tablet,8.0,351.9287074243358,paypal,completed,False,2815.4296593946865
T85178,2024-06-20,C551,laptop,3.0,414.1895308772535,paypal,pending,False,1242.5685926317606
T85179,2023-13-01,C2185,laptop,7.0,584.6712676234478,credit card,completed,False,4092.698873364134
T85186,2025-02-30,C519,headphones,1.0,909.4367024929592,credit card,unknown,False,909.4367024929592
T85189,2021-08-18,C1734,headphones,9.0,727.81,paypal,failed,False,6550.289999999999
T85200,2024-12-29,C1819,laptop,8.0,325.67379681858745,paypal,pending,False,2605.3903745486996
T85202,2023-13-01,C2763,laptop,8.0,990.8172812308434,cash,completed,False,7926.538249846747
T85230,2023-10-15,C4415,headphones,10.0,135.72335185683303,paypal,unknown,False,1357.2335185683303
T85239,2023-13-01,C824,tablet,4.0,778.4982897556275,credit card,pending,False,3113.99315902251
T85248,2022-05-16,C2677,coffee machine,2.0,289.41747539893504,credit card,unknown,False,578.8349507978701
T85251,2022-01-05,C3828,smartphone,5.0,771.6443063409612,paypal,completed,False,3858.221531704806
T85267,2025-02-30,C1852,tablet,3.0,452.5278574905087,paypal,completed,False,1357.5835724715262
T85268,2025-02-30,C1710,tablet,7.0,406.1193203464901,credit card,pending,False,2842.835242425431
T85272,2023-13-01,C1927,smartphone,2.0,296.1282589345084,paypal,completed,False,592.2565178690168
T85275,2025-02-30,C3107,laptop,2.0,575.4132205184385,paypal,completed,False,1150.826441036877
T85281,2025-02-30,C867,tablet,9.0,529.38,paypal,completed,False,4764.42
T85298,2021-02-08,C1241,tablet,1.0,940.1593935181762,paypal,unknown,False,940.1593935181762
T85299,2023-13-01,C2755,laptop,10.0,565.0387395973623,cash,completed,False,5650.387395973623
T85303,2024-02-10,C1520,laptop,5.0,991.2711053256356,paypal,completed,False,4956.355526628178
T85308,2025-02-30,C2538,smartphone,8.0,217.35,paypal,pending,False,1738.8
T85317,2021-12-26,C3116,smartphone,3.0,720.2284229852994,credit card,pending,False,2160.685268955898
T85322,2025-02-30,C361,headphones,9.0,331.19802461759,cash,pending,False,2980.78222155831
T85327,2023-13-01,C4788,smartphone,1.0,683.5542886334288,cash,unknown,False,683.5542886334288
T85329,2025-02-30,C3575,smartphone,2.0,371.08722317609255,paypal,completed,False,742.1744463521851
T85336,2023-13-01,C598,laptop,8.0,251.75989306753752,credit card,completed,False,2014.0791445403001
T85340,2023-13-01,C2342,tablet,1.0,473.8764625786753,credit card,completed,False,473.8764625786753
T85347,2025-02-30,C3188,tablet,2.0,921.1115537628738,credit card,unknown,False,1842.2231075257475
T85353,2025-02-30,C4584,coffee machine,2.0,134.28934590627614,paypal,pending,False,268.5786918125523
T85359,2025-02-30,C4533,laptop,5.0,246.06093947549743,paypal,completed,False,1230.3046973774872
T85364,2023-13-01,C3013,laptop,6.0,440.1759314193505,credit card,failed,False,2641.055588516103
T85367,2025-02-30,C777,tablet,6.0,122.4363502601975,cash,unknown,False,734.618101561185
